date_x,season,team_x,opponent,team_score,opp_score,wteam,lteam,home_away,result,team_win_pct,team_win_streak,team_loss_streak,team_wins,team_losses,team_record,game_key,oppo_game_key_x,matchup_key_x,team_bdb,opponent_bdb,game_id,date_y,team_y,venue,team_runs,closing_moneyline,closing_runline,team_opponent_x,oppo_game_key_y,matchup_key_y,team_code,opponent_code,was_favorite,covered_runline,matchup_key,team_opponent_y,opponent_score,won_as_underdog,roi_$100_bet,total_runs,closing_total,hit_over
8/9/24,2024,COL,ATL,6,5,COL,ATL,home,W,0.362068966,0,2,42,74,42-74,2024-08-09_COL_ATL,2024-08-09_ATL_COL,2024-08-09_ATL_COL,COL,ATL,45513-ATL@COL-1,8/9/24,COLORADO ROCKIES,home,6,138,,ATLANTA BRAVES,2024-08-09_ATLANTA BRAVES_COLORADO ROCKIES,2024-08-09_ATLANTA BRAVES_COLORADO ROCKIES,COL,ATL,FALSE,,2024-08-09_ATL_COL,ATL,5,TRUE,138,11,10.5,TRUE
8/10/24,2024,COL,ATL,8,11,ATL,COL,home,L,0.367521368,1,0,43,74,43-74,2024-08-10_COL_ATL,2024-08-10_ATL_COL,2024-08-10_ATL_COL,COL,ATL,45514-ATL@COL-1,8/10/24,COLORADO ROCKIES,home,8,172,,ATLANTA BRAVES,2024-08-10_ATLANTA BRAVES_COLORADO ROCKIES,2024-08-10_ATLANTA BRAVES_COLORADO ROCKIES,COL,ATL,FALSE,,2024-08-10_ATL_COL,ATL,11,FALSE,-100,19,10.5,TRUE
8/11/24,2024,COL,ATL,9,8,COL,ATL,home,W,0.36440678,0,1,43,75,43-75,2024-08-11_COL_ATL,2024-08-11_ATL_COL,2024-08-11_ATL_COL,COL,ATL,45515-ATL@COL-1,8/11/24,COLORADO ROCKIES,home,9,146,,ATLANTA BRAVES,2024-08-11_ATLANTA BRAVES_COLORADO ROCKIES,2024-08-11_ATLANTA BRAVES_COLORADO ROCKIES,COL,ATL,FALSE,,2024-08-11_ATL_COL,ATL,8,TRUE,146,17,10,TRUE
8/12/24,2024,COL,ARI,4,5,ARI,COL,away,L,0.369747899,1,0,44,75,44-75,2024-08-12_COL_ARI,2024-08-12_ARI_COL,2024-08-12_ARI_COL,COL,ARI,45516-COL@ARI-1,8/12/24,COLORADO ROCKIES,road,4,245,,ARIZONA DIAMONDBACKS,2024-08-12_ARIZONA DIAMONDBACKS_COLORADO ROCKIES,2024-08-12_ARIZONA DIAMONDBACKS_COLORADO ROCKIES,COL,ARI,FALSE,,2024-08-12_ARI_COL,ARI,5,FALSE,-100,9,8.5,TRUE
8/13/24,2024,COL,ARI,3,4,ARI,COL,away,L,0.366666667,0,1,44,76,44-76,2024-08-13_COL_ARI,2024-08-13_ARI_COL,2024-08-13_ARI_COL,COL,ARI,45517-COL@ARI-1,8/13/24,COLORADO ROCKIES,road,3,168,,ARIZONA DIAMONDBACKS,2024-08-13_ARIZONA DIAMONDBACKS_COLORADO ROCKIES,2024-08-13_ARIZONA DIAMONDBACKS_COLORADO ROCKIES,COL,ARI,FALSE,,2024-08-13_ARI_COL,ARI,4,FALSE,-100,7,8.5,FALSE
8/14/24,2024,COL,ARI,4,11,ARI,COL,away,L,0.363636364,0,2,44,77,44-77,2024-08-14_COL_ARI,2024-08-14_ARI_COL,2024-08-14_ARI_COL,COL,ARI,45518-COL@ARI-1,8/14/24,COLORADO ROCKIES,road,4,176,,ARIZONA DIAMONDBACKS,2024-08-14_ARIZONA DIAMONDBACKS_COLORADO ROCKIES,2024-08-14_ARIZONA DIAMONDBACKS_COLORADO ROCKIES,COL,ARI,FALSE,,2024-08-14_ARI_COL,ARI,11,FALSE,-100,15,9,TRUE
8/20/24,2024,COL,WSN,3,1,COL,WSN,away,W,0.368,1,0,46,79,46-79,2024-08-20_COL_WSN,2024-08-20_WSN_COL,2024-08-20_COL_WSN,COL,,45524-COL@WSN-1,8/20/24,COLORADO ROCKIES,road,3,136,,WASHINGTON NATIONALS,2024-08-20_WASHINGTON NATIONALS_COLORADO ROCKIES,2024-08-20_COLORADO ROCKIES_WASHINGTON NATIONALS,COL,WSN,FALSE,,2024-08-20_COL_WSN,WSN,1,TRUE,136,4,8,FALSE
8/21/24,2024,COL,WSN,1,6,WSN,COL,away,L,0.373015873,2,0,47,79,47-79,2024-08-21_COL_WSN,2024-08-21_WSN_COL,2024-08-21_COL_WSN,COL,,45525-COL@WSN-1,8/21/24,COLORADO ROCKIES,road,1,134,,WASHINGTON NATIONALS,2024-08-21_WASHINGTON NATIONALS_COLORADO ROCKIES,2024-08-21_COLORADO ROCKIES_WASHINGTON NATIONALS,COL,WSN,FALSE,,2024-08-21_COL_WSN,WSN,6,FALSE,-100,7,8.5,FALSE
8/22/24,2024,COL,WSN,3,8,WSN,COL,away,L,0.37007874,0,1,47,80,47-80,2024-08-22_COL_WSN,2024-08-22_WSN_COL,2024-08-22_COL_WSN,COL,,45526-COL@WSN-1,8/22/24,COLORADO ROCKIES,road,3,132,,WASHINGTON NATIONALS,2024-08-22_WASHINGTON NATIONALS_COLORADO ROCKIES,2024-08-22_COLORADO ROCKIES_WASHINGTON NATIONALS,COL,WSN,FALSE,,2024-08-22_COL_WSN,WSN,8,FALSE,-100,11,8.5,TRUE
8/26/24,2024,COL,MIA,3,2,COL,MIA,home,W,0.366412214,0,1,48,83,48-83,2024-08-26_COL_MIA,2024-08-26_MIA_COL,2024-08-26_COL_MIA,COL,MIA,45530-MIA@COL-1,8/26/24,COLORADO ROCKIES,home,3,-116,,MIAMI MARLINS,2024-08-26_MIAMI MARLINS_COLORADO ROCKIES,2024-08-26_COLORADO ROCKIES_MIAMI MARLINS,COL,MIA,TRUE,,2024-08-26_COL_MIA,MIA,2,FALSE,86.21,5,10.5,FALSE
8/27/24,2024,COL,MIA,8,9,MIA,COL,home,L,0.371212121,1,0,49,83,49-83,2024-08-27_COL_MIA,2024-08-27_MIA_COL,2024-08-27_COL_MIA,COL,MIA,45531-MIA@COL-1,8/27/24,COLORADO ROCKIES,home,8,-146,,MIAMI MARLINS,2024-08-27_MIAMI MARLINS_COLORADO ROCKIES,2024-08-27_COLORADO ROCKIES_MIAMI MARLINS,COL,MIA,TRUE,,2024-08-27_COL_MIA,MIA,9,FALSE,-100,17,11.5,TRUE
8/28/24,2024,COL,MIA,8,2,COL,MIA,home,W,0.368421053,0,1,49,84,49-84,2024-08-28_COL_MIA,2024-08-28_MIA_COL,2024-08-28_COL_MIA,COL,MIA,45532-MIA@COL-1,8/28/24,COLORADO ROCKIES,home,8,-138,,MIAMI MARLINS,2024-08-28_MIAMI MARLINS_COLORADO ROCKIES,2024-08-28_COLORADO ROCKIES_MIAMI MARLINS,COL,MIA,TRUE,,2024-08-28_COL_MIA,MIA,2,FALSE,72.46,10,11,FALSE
8/29/24,2024,COL,MIA,8,12,MIA,COL,home,L,0.373134328,1,0,50,84,50-84,2024-08-29_COL_MIA,2024-08-29_MIA_COL,2024-08-29_COL_MIA,COL,MIA,45533-MIA@COL-1,8/29/24,COLORADO ROCKIES,home,8,-138,,MIAMI MARLINS,2024-08-29_MIAMI MARLINS_COLORADO ROCKIES,2024-08-29_COLORADO ROCKIES_MIAMI MARLINS,COL,MIA,TRUE,,2024-08-29_COL_MIA,MIA,12,FALSE,-100,20,11.5,TRUE
8/30/24,2024,COL,BAL,3,5,BAL,COL,home,L,0.37037037,0,1,50,85,50-85,2024-08-30_COL_BAL,2024-08-30_BAL_COL,2024-08-30_BAL_COL,COL,BAL,45534-BAL@COL-1,8/30/24,COLORADO ROCKIES,home,3,124,,BALTIMORE ORIOLES,2024-08-30_BALTIMORE ORIOLES_COLORADO ROCKIES,2024-08-30_BALTIMORE ORIOLES_COLORADO ROCKIES,COL,BAL,FALSE,,2024-08-30_BAL_COL,BAL,5,FALSE,-100,8,11,FALSE
8/31/24,2024,COL,BAL,7,5,COL,BAL,home,W,0.367647059,0,2,50,86,50-86,2024-08-31_COL_BAL,2024-08-31_BAL_COL,2024-08-31_BAL_COL,COL,BAL,45535-BAL@COL-1,8/31/24,COLORADO ROCKIES,home,7,134,,BALTIMORE ORIOLES,2024-08-31_BALTIMORE ORIOLES_COLORADO ROCKIES,2024-08-31_BALTIMORE ORIOLES_COLORADO ROCKIES,COL,BAL,FALSE,,2024-08-31_BAL_COL,BAL,5,TRUE,134,12,11,TRUE
9/1/24,2024,COL,BAL,1,6,BAL,COL,home,L,0.372262774,1,0,51,86,51-86,2024-09-01_COL_BAL,2024-09-01_BAL_COL,2024-09-01_BAL_COL,COL,BAL,45536-BAL@COL-1,9/1/24,COLORADO ROCKIES,home,1,155,,BALTIMORE ORIOLES,2024-09-01_BALTIMORE ORIOLES_COLORADO ROCKIES,2024-09-01_BALTIMORE ORIOLES_COLORADO ROCKIES,COL,BAL,FALSE,,2024-09-01_BAL_COL,BAL,6,FALSE,-100,7,11,FALSE
9/3/24,2024,COL,ATL,0,3,ATL,COL,away,L,0.369565217,0,1,51,87,51-87,2024-09-03_COL_ATL,2024-09-03_ATL_COL,2024-09-03_ATL_COL,COL,ATL,45538-COL@ATL-1,9/3/24,COLORADO ROCKIES,road,0,280,,ATLANTA BRAVES,2024-09-03_ATLANTA BRAVES_COLORADO ROCKIES,2024-09-03_ATLANTA BRAVES_COLORADO ROCKIES,COL,ATL,FALSE,,2024-09-03_ATL_COL,ATL,3,FALSE,-100,3,7.5,FALSE
9/4/24,2024,COL,ATL,2,5,ATL,COL,away,L,0.366906475,0,2,51,88,51-88,2024-09-04_COL_ATL,2024-09-04_ATL_COL,2024-09-04_ATL_COL,COL,ATL,45539-COL@ATL-1,9/4/24,COLORADO ROCKIES,road,2,225,,ATLANTA BRAVES,2024-09-04_ATLANTA BRAVES_COLORADO ROCKIES,2024-09-04_ATLANTA BRAVES_COLORADO ROCKIES,COL,ATL,FALSE,,2024-09-04_ATL_COL,ATL,5,FALSE,-100,7,9,FALSE
9/5/24,2024,COL,ATL,3,1,COL,ATL,away,W,0.364285714,0,3,51,89,51-89,2024-09-05_COL_ATL,2024-09-05_ATL_COL,2024-09-05_ATL_COL,COL,ATL,45540-COL@ATL-1,9/5/24,COLORADO ROCKIES,road,3,230,,ATLANTA BRAVES,2024-09-05_ATLANTA BRAVES_COLORADO ROCKIES,2024-09-05_ATLANTA BRAVES_COLORADO ROCKIES,COL,ATL,FALSE,,2024-09-05_ATL_COL,ATL,1,TRUE,230,4,8,FALSE
9/6/24,2024,COL,MIL,3,2,COL,MIL,away,W,0.368794326,1,0,52,89,52-89,2024-09-06_COL_MIL,2024-09-06_MIL_COL,2024-09-06_COL_MIL,COL,MIL,45541-COL@MIL-1,9/6/24,COLORADO ROCKIES,road,3,180,,MILWAUKEE BREWERS,2024-09-06_MILWAUKEE BREWERS_COLORADO ROCKIES,2024-09-06_COLORADO ROCKIES_MILWAUKEE BREWERS,COL,MIL,FALSE,,2024-09-06_COL_MIL,MIL,2,TRUE,180,5,7.5,FALSE
9/7/24,2024,COL,MIL,2,5,MIL,COL,away,L,0.373239437,2,0,53,89,53-89,2024-09-07_COL_MIL,2024-09-07_MIL_COL,2024-09-07_COL_MIL,COL,MIL,45542-COL@MIL-1,9/7/24,COLORADO ROCKIES,road,2,240,,MILWAUKEE BREWERS,2024-09-07_MILWAUKEE BREWERS_COLORADO ROCKIES,2024-09-07_COLORADO ROCKIES_MILWAUKEE BREWERS,COL,MIL,FALSE,,2024-09-07_COL_MIL,MIL,5,FALSE,-100,7,8.5,FALSE
9/8/24,2024,COL,MIL,4,1,COL,MIL,away,W,0.370629371,0,1,53,90,53-90,2024-09-08_COL_MIL,2024-09-08_MIL_COL,2024-09-08_COL_MIL,COL,MIL,45543-COL@MIL-1,9/8/24,COLORADO ROCKIES,road,4,240,,MILWAUKEE BREWERS,2024-09-08_MILWAUKEE BREWERS_COLORADO ROCKIES,2024-09-08_COLORADO ROCKIES_MILWAUKEE BREWERS,COL,MIL,FALSE,,2024-09-08_COL_MIL,MIL,1,TRUE,240,5,7.5,FALSE
9/10/24,2024,COL,DET,0,11,DET,COL,away,L,0.375,1,0,54,90,54-90,2024-09-10_COL_DET,2024-09-10_DET_COL,2024-09-10_COL_DET,COL,DET,45545-COL@DET-1,9/10/24,COLORADO ROCKIES,road,0,160,,DETROIT TIGERS,2024-09-10_DETROIT TIGERS_COLORADO ROCKIES,2024-09-10_COLORADO ROCKIES_DETROIT TIGERS,COL,DET,FALSE,,2024-09-10_COL_DET,DET,11,FALSE,-100,11,8.5,TRUE
9/11/24,2024,COL,DET,4,7,DET,COL,away,L,0.372413793,0,1,54,91,54-91,2024-09-11_COL_DET,2024-09-11_DET_COL,2024-09-11_COL_DET,COL,DET,45546-COL@DET-1,9/11/24,COLORADO ROCKIES,road,4,155,,DETROIT TIGERS,2024-09-11_DETROIT TIGERS_COLORADO ROCKIES,2024-09-11_COLORADO ROCKIES_DETROIT TIGERS,COL,DET,FALSE,,2024-09-11_COL_DET,DET,7,FALSE,-100,11,8,TRUE
9/12/24,2024,COL,DET,4,2,COL,DET,away,W,0.369863014,0,2,54,92,54-92,2024-09-12_COL_DET,2024-09-12_DET_COL,2024-09-12_COL_DET,COL,DET,45547-COL@DET-1,9/12/24,COLORADO ROCKIES,road,4,240,,DETROIT TIGERS,2024-09-12_DETROIT TIGERS_COLORADO ROCKIES,2024-09-12_COLORADO ROCKIES_DETROIT TIGERS,COL,DET,FALSE,,2024-09-12_COL_DET,DET,2,TRUE,240,6,7,FALSE
9/16/24,2024,COL,ARI,3,2,COL,ARI,home,W,0.38,0,1,57,93,57-93,2024-09-16_COL_ARI,2024-09-16_ARI_COL,2024-09-16_ARI_COL,COL,ARI,45551-ARI@COL-1,9/16/24,COLORADO ROCKIES,home,3,145,,ARIZONA DIAMONDBACKS,2024-09-16_ARIZONA DIAMONDBACKS_COLORADO ROCKIES,2024-09-16_ARIZONA DIAMONDBACKS_COLORADO ROCKIES,COL,ARI,FALSE,,2024-09-16_ARI_COL,ARI,2,TRUE,145,5,11,FALSE
9/17/24,2024,COL,ARI,8,2,COL,ARI,home,W,0.38410596,1,0,58,93,58-93,2024-09-17_COL_ARI,2024-09-17_ARI_COL,2024-09-17_ARI_COL,COL,ARI,45552-ARI@COL-1,9/17/24,COLORADO ROCKIES,home,8,125,,ARIZONA DIAMONDBACKS,2024-09-17_ARIZONA DIAMONDBACKS_COLORADO ROCKIES,2024-09-17_ARIZONA DIAMONDBACKS_COLORADO ROCKIES,COL,ARI,FALSE,,2024-09-17_ARI_COL,ARI,2,TRUE,125,10,11,FALSE
9/18/24,2024,COL,ARI,4,9,ARI,COL,home,L,0.388157895,2,0,59,93,59-93,2024-09-18_COL_ARI,2024-09-18_ARI_COL,2024-09-18_ARI_COL,COL,ARI,45553-ARI@COL-1,9/18/24,COLORADO ROCKIES,home,4,150,,ARIZONA DIAMONDBACKS,2024-09-18_ARIZONA DIAMONDBACKS_COLORADO ROCKIES,2024-09-18_ARIZONA DIAMONDBACKS_COLORADO ROCKIES,COL,ARI,FALSE,,2024-09-18_ARI_COL,ARI,9,FALSE,-100,13,11,TRUE
3/28/24,2024,DET,CHW,1,0,DET,CHW,away,W,,0,0,0,0,0-0,2024-03-28_DET_CHW,2024-03-28_CHW_DET,2024-03-28_CHW_DET,DET,,45379-DET@CHW-1,3/28/24,DETROIT TIGERS,road,1,-158,,CHICAGO WHITE SOX,2024-03-28_CHICAGO WHITE SOX_DETROIT TIGERS,2024-03-28_CHICAGO WHITE SOX_DETROIT TIGERS,DET,CHW,TRUE,,2024-03-28_CHW_DET,CHW,0,FALSE,63.29,1,7.5,FALSE
3/30/24,2024,DET,CHW,7,6,DET,CHW,away,W,1,1,0,1,0,1-0,2024-03-30_DET_CHW,2024-03-30_CHW_DET,2024-03-30_CHW_DET,DET,,45381-DET@CHW-1,3/30/24,DETROIT TIGERS,road,7,-132,,CHICAGO WHITE SOX,2024-03-30_CHICAGO WHITE SOX_DETROIT TIGERS,2024-03-30_CHICAGO WHITE SOX_DETROIT TIGERS,DET,CHW,TRUE,,2024-03-30_CHW_DET,CHW,6,FALSE,75.76,13,8.5,TRUE
3/31/24,2024,DET,CHW,3,2,DET,CHW,away,W,1,2,0,2,0,2-0,2024-03-31_DET_CHW,2024-03-31_CHW_DET,2024-03-31_CHW_DET,DET,,45382-DET@CHW-1,3/31/24,DETROIT TIGERS,road,3,-144,,CHICAGO WHITE SOX,2024-03-31_CHICAGO WHITE SOX_DETROIT TIGERS,2024-03-31_CHICAGO WHITE SOX_DETROIT TIGERS,DET,CHW,TRUE,,2024-03-31_CHW_DET,CHW,2,FALSE,69.44,5,7.5,FALSE
4/5/24,2024,DET,OAK,5,4,DET,OAK,home,W,0.833333333,0,1,5,1,5-1,2024-04-05_DET_OAK,2024-04-05_OAK_DET,2024-04-05_DET_OAK,DET,OAK,45387-OAK@DET-1,4/5/24,DETROIT TIGERS,home,5,-245,,OAKLAND ATHLETICS,2024-04-05_OAKLAND ATHLETICS_DETROIT TIGERS,2024-04-05_DETROIT TIGERS_OAKLAND ATHLETICS,DET,OAK,TRUE,,2024-04-05_DET_OAK,OAK,4,FALSE,40.82,9,7.5,TRUE
4/6/24,2024,DET,OAK,0,4,OAK,DET,home,L,0.857142857,1,0,6,1,6-1,2024-04-06_DET_OAK,2024-04-06_OAK_DET,2024-04-06_DET_OAK,DET,OAK,45388-OAK@DET-1,4/6/24,DETROIT TIGERS,home,0,-146,,OAKLAND ATHLETICS,2024-04-06_OAKLAND ATHLETICS_DETROIT TIGERS,2024-04-06_DETROIT TIGERS_OAKLAND ATHLETICS,DET,OAK,TRUE,,2024-04-06_DET_OAK,OAK,4,FALSE,-100,4,8.5,FALSE
4/7/24,2024,DET,OAK,1,7,OAK,DET,home,L,0.75,0,1,6,2,6-2,2024-04-07_DET_OAK,2024-04-07_OAK_DET,2024-04-07_DET_OAK,DET,OAK,45389-OAK@DET-1,4/7/24,DETROIT TIGERS,home,1,-220,,OAKLAND ATHLETICS,2024-04-07_OAKLAND ATHLETICS_DETROIT TIGERS,2024-04-07_DETROIT TIGERS_OAKLAND ATHLETICS,DET,OAK,TRUE,,2024-04-07_DET_OAK,OAK,7,FALSE,-100,8,7.5,TRUE
4/8/24,2024,DET,PIT,4,7,PIT,DET,away,L,0.666666667,0,2,6,3,6-3,2024-04-08_DET_PIT,2024-04-08_PIT_DET,2024-04-08_DET_PIT,DET,PIT,45390-DET@PIT-1,4/8/24,DETROIT TIGERS,road,4,112,,PITTSBURGH PIRATES,2024-04-08_PITTSBURGH PIRATES_DETROIT TIGERS,2024-04-08_DETROIT TIGERS_PITTSBURGH PIRATES,DET,PIT,FALSE,,2024-04-08_DET_PIT,PIT,7,FALSE,-100,11,8,TRUE
4/9/24,2024,DET,PIT,5,3,DET,PIT,away,W,0.6,0,3,6,4,6-4,2024-04-09_DET_PIT,2024-04-09_PIT_DET,2024-04-09_DET_PIT,DET,PIT,45391-DET@PIT-1,4/9/24,DETROIT TIGERS,road,5,102,,PITTSBURGH PIRATES,2024-04-09_PITTSBURGH PIRATES_DETROIT TIGERS,2024-04-09_DETROIT TIGERS_PITTSBURGH PIRATES,DET,PIT,FALSE,,2024-04-09_DET_PIT,PIT,3,TRUE,102,8,8.5,FALSE
4/12/24,2024,DET,MIN,8,2,DET,MIN,home,W,0.636363636,1,0,7,4,7-4,2024-04-12_DET_MIN,2024-04-12_MIN_DET,2024-04-12_DET_MIN,DET,MIN,45394-MIN@DET-1,4/12/24,DETROIT TIGERS,home,8,-120,,MINNESOTA TWINS,2024-04-12_MINNESOTA TWINS_DETROIT TIGERS,2024-04-12_DETROIT TIGERS_MINNESOTA TWINS,DET,MIN,TRUE,,2024-04-12_DET_MIN,MIN,2,FALSE,83.33,10,7,TRUE
4/13/24,2024,DET,MIN,5,11,MIN,DET,home,L,0.666666667,2,0,8,4,8-4,2024-04-13_DET_MIN,2024-04-13_MIN_DET,2024-04-13_DET_MIN,DET,MIN,45395-MIN@DET-1,4/13/24,DETROIT TIGERS,home,5,102,,MINNESOTA TWINS,2024-04-13_MINNESOTA TWINS_DETROIT TIGERS,2024-04-13_DETROIT TIGERS_MINNESOTA TWINS,DET,MIN,FALSE,,2024-04-13_DET_MIN,MIN,11,FALSE,-100,16,8,TRUE
4/13/24,2024,DET,MIN,5,11,MIN,DET,home,L,0.666666667,2,0,8,4,8-4,2024-04-13_DET_MIN,2024-04-13_MIN_DET,2024-04-13_DET_MIN,DET,MIN,45395-MIN@DET-1,4/13/24,DETROIT TIGERS,home,5,102,,MINNESOTA TWINS,2024-04-13_MINNESOTA TWINS_DETROIT TIGERS,2024-04-13_DETROIT TIGERS_MINNESOTA TWINS,DET,MIN,FALSE,,2024-04-13_DET_MIN,MIN,11,FALSE,-100,16,8.5,TRUE
4/13/24,2024,DET,MIN,5,11,MIN,DET,home,L,0.666666667,2,0,8,4,8-4,2024-04-13_DET_MIN,2024-04-13_MIN_DET,2024-04-13_DET_MIN,DET,MIN,45395-MIN@DET-1,4/13/24,DETROIT TIGERS,home,5,102,,MINNESOTA TWINS,2024-04-13_MINNESOTA TWINS_DETROIT TIGERS,2024-04-13_DETROIT TIGERS_MINNESOTA TWINS,DET,MIN,FALSE,,2024-04-13_DET_MIN,MIN,4,FALSE,-100,9,8,TRUE
4/13/24,2024,DET,MIN,5,11,MIN,DET,home,L,0.666666667,2,0,8,4,8-4,2024-04-13_DET_MIN,2024-04-13_MIN_DET,2024-04-13_DET_MIN,DET,MIN,45395-MIN@DET-1,4/13/24,DETROIT TIGERS,home,5,102,,MINNESOTA TWINS,2024-04-13_MINNESOTA TWINS_DETROIT TIGERS,2024-04-13_DETROIT TIGERS_MINNESOTA TWINS,DET,MIN,FALSE,,2024-04-13_DET_MIN,MIN,4,FALSE,-100,9,8.5,TRUE
4/13/24,2024,DET,MIN,5,11,MIN,DET,home,L,0.666666667,2,0,8,4,8-4,2024-04-13_DET_MIN,2024-04-13_MIN_DET,2024-04-13_DET_MIN,DET,MIN,45395-MIN@DET-1,4/13/24,DETROIT TIGERS,home,5,102,,MINNESOTA TWINS,2024-04-13_MINNESOTA TWINS_DETROIT TIGERS,2024-04-13_DETROIT TIGERS_MINNESOTA TWINS,DET,MIN,FALSE,,2024-04-13_DET_MIN,MIN,11,FALSE,-100,16,8,TRUE
4/13/24,2024,DET,MIN,5,11,MIN,DET,home,L,0.666666667,2,0,8,4,8-4,2024-04-13_DET_MIN,2024-04-13_MIN_DET,2024-04-13_DET_MIN,DET,MIN,45395-MIN@DET-1,4/13/24,DETROIT TIGERS,home,5,102,,MINNESOTA TWINS,2024-04-13_MINNESOTA TWINS_DETROIT TIGERS,2024-04-13_DETROIT TIGERS_MINNESOTA TWINS,DET,MIN,FALSE,,2024-04-13_DET_MIN,MIN,11,FALSE,-100,16,8.5,TRUE
4/13/24,2024,DET,MIN,5,11,MIN,DET,home,L,0.666666667,2,0,8,4,8-4,2024-04-13_DET_MIN,2024-04-13_MIN_DET,2024-04-13_DET_MIN,DET,MIN,45395-MIN@DET-1,4/13/24,DETROIT TIGERS,home,5,102,,MINNESOTA TWINS,2024-04-13_MINNESOTA TWINS_DETROIT TIGERS,2024-04-13_DETROIT TIGERS_MINNESOTA TWINS,DET,MIN,FALSE,,2024-04-13_DET_MIN,MIN,4,FALSE,-100,9,8,TRUE
4/13/24,2024,DET,MIN,5,11,MIN,DET,home,L,0.666666667,2,0,8,4,8-4,2024-04-13_DET_MIN,2024-04-13_MIN_DET,2024-04-13_DET_MIN,DET,MIN,45395-MIN@DET-1,4/13/24,DETROIT TIGERS,home,5,102,,MINNESOTA TWINS,2024-04-13_MINNESOTA TWINS_DETROIT TIGERS,2024-04-13_DETROIT TIGERS_MINNESOTA TWINS,DET,MIN,FALSE,,2024-04-13_DET_MIN,MIN,4,FALSE,-100,9,8.5,TRUE
4/13/24,2024,DET,MIN,5,11,MIN,DET,home,L,0.666666667,2,0,8,4,8-4,2024-04-13_DET_MIN,2024-04-13_MIN_DET,2024-04-13_DET_MIN,DET,MIN,45395-MIN@DET-2,4/13/24,DETROIT TIGERS,home,1,-136,,MINNESOTA TWINS,2024-04-13_MINNESOTA TWINS_DETROIT TIGERS,2024-04-13_DETROIT TIGERS_MINNESOTA TWINS,DET,MIN,TRUE,,2024-04-13_DET_MIN,MIN,11,FALSE,-100,12,8,TRUE
4/13/24,2024,DET,MIN,5,11,MIN,DET,home,L,0.666666667,2,0,8,4,8-4,2024-04-13_DET_MIN,2024-04-13_MIN_DET,2024-04-13_DET_MIN,DET,MIN,45395-MIN@DET-2,4/13/24,DETROIT TIGERS,home,1,-136,,MINNESOTA TWINS,2024-04-13_MINNESOTA TWINS_DETROIT TIGERS,2024-04-13_DETROIT TIGERS_MINNESOTA TWINS,DET,MIN,TRUE,,2024-04-13_DET_MIN,MIN,11,FALSE,-100,12,8.5,TRUE
4/13/24,2024,DET,MIN,5,11,MIN,DET,home,L,0.666666667,2,0,8,4,8-4,2024-04-13_DET_MIN,2024-04-13_MIN_DET,2024-04-13_DET_MIN,DET,MIN,45395-MIN@DET-2,4/13/24,DETROIT TIGERS,home,1,-136,,MINNESOTA TWINS,2024-04-13_MINNESOTA TWINS_DETROIT TIGERS,2024-04-13_DETROIT TIGERS_MINNESOTA TWINS,DET,MIN,TRUE,,2024-04-13_DET_MIN,MIN,4,FALSE,-100,5,8,FALSE
4/13/24,2024,DET,MIN,5,11,MIN,DET,home,L,0.666666667,2,0,8,4,8-4,2024-04-13_DET_MIN,2024-04-13_MIN_DET,2024-04-13_DET_MIN,DET,MIN,45395-MIN@DET-2,4/13/24,DETROIT TIGERS,home,1,-136,,MINNESOTA TWINS,2024-04-13_MINNESOTA TWINS_DETROIT TIGERS,2024-04-13_DETROIT TIGERS_MINNESOTA TWINS,DET,MIN,TRUE,,2024-04-13_DET_MIN,MIN,4,FALSE,-100,5,8.5,FALSE
4/13/24,2024,DET,MIN,5,11,MIN,DET,home,L,0.666666667,2,0,8,4,8-4,2024-04-13_DET_MIN,2024-04-13_MIN_DET,2024-04-13_DET_MIN,DET,MIN,45395-MIN@DET-2,4/13/24,DETROIT TIGERS,home,1,-136,,MINNESOTA TWINS,2024-04-13_MINNESOTA TWINS_DETROIT TIGERS,2024-04-13_DETROIT TIGERS_MINNESOTA TWINS,DET,MIN,TRUE,,2024-04-13_DET_MIN,MIN,11,FALSE,-100,12,8,TRUE
4/13/24,2024,DET,MIN,5,11,MIN,DET,home,L,0.666666667,2,0,8,4,8-4,2024-04-13_DET_MIN,2024-04-13_MIN_DET,2024-04-13_DET_MIN,DET,MIN,45395-MIN@DET-2,4/13/24,DETROIT TIGERS,home,1,-136,,MINNESOTA TWINS,2024-04-13_MINNESOTA TWINS_DETROIT TIGERS,2024-04-13_DETROIT TIGERS_MINNESOTA TWINS,DET,MIN,TRUE,,2024-04-13_DET_MIN,MIN,11,FALSE,-100,12,8.5,TRUE
4/13/24,2024,DET,MIN,5,11,MIN,DET,home,L,0.666666667,2,0,8,4,8-4,2024-04-13_DET_MIN,2024-04-13_MIN_DET,2024-04-13_DET_MIN,DET,MIN,45395-MIN@DET-2,4/13/24,DETROIT TIGERS,home,1,-136,,MINNESOTA TWINS,2024-04-13_MINNESOTA TWINS_DETROIT TIGERS,2024-04-13_DETROIT TIGERS_MINNESOTA TWINS,DET,MIN,TRUE,,2024-04-13_DET_MIN,MIN,4,FALSE,-100,5,8,FALSE
